time,gt_x,gt_y,linear_x,linear_y,bayesian_x,bayesian_y,particle_x,particle_y,error_linear,error_bayesian,error_particle
0.763292,1.0,0.7,0.0004359592154656495,-0.0009569010677717151,0.02715018879995328,-0.19845314239309997,0.09332569736126005,-0.1946036668925281,1.2209352745156892,3.4999073424631884,3.3912789807227015
0.803126,1.0,0.7,0.0005259621031538649,-0.0011445177599362778,0.10626072436843051,-0.2344551797198336,0.10553802490174696,-0.22176526408498742,1.2210056186326457,3.841467722085587,3.769391344058947
0.853114,1.0,0.7,0.0006302238665704706,-0.001366248597946717,0.12525054268727545,-0.3153193507450427,0.11787070458378457,-0.25084358638003984,1.2210984382309105,4.264030195233507,4.1756136199912515
0.901839,1.0,0.7,0.0007531400898825456,-0.0016203739016144663,0.129051864698824,-0.26338101264972097,0.12888138308499691,-0.2840062568330538,1.2212138442165739,4.714483297138022,4.608509502352626
0.955428,1.0,0.7,0.0008943417103533285,-0.0019137615765878356,0.1371918982341544,-0.31894553251352253,0.1388732742071727,-0.3219171084293967,1.2213616785700843,5.1371929950727715,5.0647815959997144
1.005486,1.0,0.7,0.0010527918193277037,-0.002244681901496799,0.17547219306571354,-0.36857818072344856,0.14737840565158417,-0.3637937489442333,1.221548332689057,5.697046585207189,5.542079034920194
1.059115,1.0,0.7,0.0012284620392171448,-0.0026173639149965956,0.19216319579982072,-0.3998722177792215,0.16022868913971697,-0.40193484032349164,1.2217841612217,6.194119860178042,6.045709779544594
1.102797,1.0,0.7,0.0014345810941068294,-0.003031097798994029,0.2035116257115949,-0.4291274079940877,0.17558472863984495,-0.44061487105713837,1.2220671209910605,6.7479346537765785,6.577068801386367
1.151148,1.0,0.7,0.001653287450094015,-0.0034873704884054767,0.2083788499874222,-0.4466711109274885,0.19358166042296568,-0.48086409083558507,1.2224221638140733,7.296427048766812,7.132815054516678
1.20142,1.0,0.7,0.0018954706960497244,-0.003993542031352708,0.25402179300575295,-0.47692713603054665,0.21371752836644925,-0.5233819324225304,1.222855846417939,7.946018718471858,7.713332216213759
1.245074,1.0,0.7,0.0021493959554746964,-0.004539241053645014,0.23844835349236582,-0.5659052447202781,0.23514140378057433,-0.5682965344078391,1.2233839394626072,8.574657144978444,8.3174044184723
1.297599,1.0,0.7,0.0024275840746741184,-0.005131226990196052,0.27305346333581343,-0.5745288651148069,0.25741870052863897,-0.6136995284576068,1.2240128050446404,9.175053078353825,8.945916549353937
1.347822,1.0,0.7,0.002724897040467192,-0.005758766085928243,0.29618769520817817,-0.5997075615725517,0.2790804470096841,-0.6596317598575785,1.2247547411919872,9.87173173026567,9.601102993762334
